chr	start	end	persistence_left	persistence_right	type	w
chr12	12440000	14400000	18	18	domain	20
chr12	14400000	14440000	18	18	gap	20
chr12	14440000	14760000	18	18	domain	20
chr12	14760000	14800000	18	18	gap	20
chr12	14800000	16360000	18	18	domain	20
chr12	16360000	16400000	18	18	gap	20
chr12	16400000	17160000	18	18	domain	20
chr12	17160000	17200000	18	18	gap	20
chr12	17200000	17600000	18	18	domain	20
chr12	17600000	17840000	18	18	gap	20
chr12	17840000	18280000	18	18	domain	20
chr12	18280000	18320000	18	18	gap	20
chr12	18320000	19880000	18	18	domain	20
chr12	19880000	19920000	18	18	gap	20
chr12	19920000	20320000	18	18	domain	20
chr12	20320000	20360000	18	18	gap	20
chr12	20360000	20640000	18	18	domain	20
chr12	20640000	20880000	18	18	gap	20
chr12	20880000	21120000	18	18	domain	20
chr12	21120000	21280000	18	18	gap	20
chr12	21280000	21880000	18	18	domain	20
chr12	21880000	21920000	18	18	gap	20
chr12	21920000	22120000	18	18	domain	20
chr12	22120000	22160000	18	18	gap	20
chr12	22160000	22400000	18	18	domain	20
chr12	22400000	22440000	18	18	gap	20
chr12	22440000	22640000	18	18	domain	20
chr12	22640000	22680000	18	18	gap	20
chr12	22680000	23640000	18	18	domain	20
chr12	23640000	23800000	18	18	gap	20
chr12	23800000	25200000	18	18	domain	20
chr12	25200000	25240000	18	18	gap	20
chr12	25240000	25480000	18	18	domain	20
chr12	25480000	25560000	18	18	gap	20
chr12	25560000	27080000	18	18	domain	20
chr12	27080000	27120000	18	18	gap	20
chr12	27120000	29040000	18	18	domain	20
chr12	29040000	29320000	18	11	boundary,domain	20
chr12	29320000	31040000	11	18		20
chr12	31040000	31200000	18	18	gap	20
chr12	31200000	32720000	18	18		20
chr12	32720000	34400000	18	18		20
chr12	34400000	38040000	18	18	gap	20
chr12	38040000	39280000	18	18	domain	20
chr12	39280000	40600000	18	13		20
chr12	40600000	40920000	13	18	boundary,domain	20
chr12	40920000	42080000	18	17	domain	20
chr12	42080000	42440000	17	15	domain	20
chr12	42440000	43360000	15	18	domain	20
chr12	43360000	43720000	18	15		20
chr12	43720000	45120000	15	18	boundary,domain	20
chr12	45120000	45960000	18	18	domain	20
chr12	45960000	47680000	18	18	domain	20
chr12	47680000	48720000	18	18		20
chr12	48720000	48800000	18	7		20
chr12	48800000	49280000	7	17		20
chr12	49280000	49600000	17	18		20
chr12	49600000	50080000	18	18	boundary,domain	20
chr12	50080000	50360000	18	17	boundary,domain	20
chr12	50360000	50760000	17	18	domain	20
chr12	50760000	52000000	18	13		20
chr12	52000000	52120000	13	18	boundary,domain	20
chr12	52120000	53000000	18	18		20
chr12	53000000	53320000	18	18	boundary,domain	20
chr12	53320000	53520000	18	18	boundary,domain	20
chr12	53520000	53680000	18	11	boundary,domain	20
chr12	53680000	53760000	11	10		20
chr12	53760000	54440000	10	18		20
chr12	54440000	55720000	18	18	domain	20
chr12	55720000	55960000	18	11		20
chr12	55960000	56640000	11	18	boundary,domain	20
chr12	56640000	57240000	18	15		20
chr12	57240000	57520000	15	11		20
chr12	57520000	57760000	11	18	boundary,domain	20
chr12	57760000	57920000	18	18		20
chr12	57920000	59200000	18	18	domain	20
chr12	59200000	62240000	18	18	domain	20
chr12	62240000	63520000	18	18	domain	20
chr12	63520000	63760000	18	18	gap	20
chr12	63760000	64760000	18	18		20
chr12	64760000	65240000	18	18	domain	20
chr12	65240000	66120000	18	18	domain	20
chr12	66120000	67280000	18	18	domain	20
chr12	67280000	68320000	18	15		20
chr12	68320000	68840000	15	18	domain	20
chr12	68840000	69280000	18	18	boundary,domain	20
chr12	69280000	69760000	18	15		20
chr12	69760000	71960000	15	18		20
chr12	71960000	72320000	18	12		20
chr12	72320000	74680000	12	18	domain	20
chr12	74680000	75520000	18	18		20
chr12	75520000	76600000	18	18	domain	20
chr12	76600000	76960000	18	6	boundary,domain	20
chr12	76960000	77960000	6	18		20
chr12	77960000	78120000	18	16	boundary,domain	20
chr12	78120000	79440000	16	18	domain	20
chr12	79440000	79480000	18	18	gap	20
chr12	79480000	81280000	18	18	domain	20
chr12	81280000	81640000	18	18	boundary,domain	20
chr12	81640000	82360000	18	18	domain	20
chr12	82360000	84800000	18	18	boundary,domain	20
chr12	84800000	85040000	18	11	boundary,domain	20
chr12	85040000	85960000	11	18	domain	20
chr12	85960000	88040000	18	18	domain	20
chr12	88040000	89000000	18	18	domain	20
chr12	89000000	89520000	18	17	domain	20
chr12	89520000	90960000	17	18	domain	20
chr12	90960000	91160000	18	5	boundary,domain	20
chr12	91160000	91360000	5	18	boundary,domain	20
chr12	91360000	92720000	18	18	domain	20
chr12	92720000	93440000	18	18	domain	20
chr12	93440000	94120000	18	18	domain	20
chr12	94120000	95040000	18	18	domain	20
chr12	95040000	95560000	18	18	domain	20
chr12	95560000	95880000	18	18	boundary,domain	20
chr12	95880000	96560000	18	18	domain	20
chr12	96560000	98440000	18	18	domain	20
chr12	98440000	99800000	18	18	domain	20
chr12	99800000	100240000	18	16	boundary,domain	20
chr12	100240000	101400000	16	18	domain	20
chr12	101400000	101880000	18	18	boundary,domain	20
chr12	101880000	102840000	18	18	domain	20
chr12	102840000	103600000	18	18	domain	20
chr12	103600000	103840000	18	16	boundary,domain	20
chr12	103840000	104120000	16	17		20
chr12	104120000	105120000	17	18	domain	20
chr12	105120000	105400000	18	18	boundary,domain	20
chr12	105400000	106320000	18	18		20
chr12	106320000	106960000	18	14	domain	20
chr12	106960000	107680000	14	18		20
chr12	107680000	107920000	18	13	boundary,domain	20
chr12	107920000	108520000	13	18	domain	20
chr12	108520000	109080000	18	18	boundary,domain	20
chr12	109080000	109400000	18	18	boundary,domain	20
chr12	109400000	109880000	18	18	boundary,domain	20
chr12	109880000	110440000	18	18	domain	20
chr12	110440000	110600000	18	14	boundary,domain	20
chr12	110600000	110880000	14	18	boundary,domain	20
chr12	110880000	111400000	18	18	domain	20
chr12	111400000	111840000	18	14		20
chr12	111840000	112440000	14	18	boundary,domain	20
chr12	112440000	114640000	18	18	domain	20
chr12	114640000	115800000	18	5	domain	20
chr12	115800000	115920000	5	18		20
chr12	115920000	117160000	18	18		20
chr12	117160000	118080000	18	16		20
chr12	118080000	118400000	16	18	boundary,domain	20
chr12	118400000	120120000	18	15		20
chr12	120120000	121280000	15	14		20
chr12	121280000	121480000	14	18		20
chr12	121480000	121680000	18	18	boundary,domain	20
chr12	121680000	121880000	18	18		20
chr12	121880000	122240000	18	18	boundary,domain	20
chr12	122240000	122520000	18	18	boundary,domain	20
chr12	122520000	122760000	18	14	boundary,domain	20
chr12	122760000	122960000	14	18	boundary,domain	20
chr12	122960000	123720000	18	14	domain	20
chr12	123720000	124000000	14	14	boundary,domain	20
chr12	124000000	124960000	14	18		20
chr12	124960000	128200000	18	18	domain	20
chr12	128200000	130000000	18	18	domain	20
chr12	130000000	131280000	18	18		20
chr12	131280000	131320000	18	18	gap	20
chr12	131320000	133275309	18	18	domain	20
chr13	16000000	18920000	18	18	gap	20
chr13	18920000	19200000	18	18	domain	20
chr13	19200000	19560000	18	18	gap	20
chr13	19560000	20920000	18	18	domain	20
chr13	20920000	21240000	18	12		20
chr13	21240000	21600000	12	18		20
chr13	21600000	23360000	18	18		20
chr13	23360000	23920000	18	18	domain	20
chr13	23920000	24280000	18	18	boundary,domain	20
chr13	24280000	25040000	18	15		20
chr13	25040000	25360000	15	16		20
chr13	25360000	26120000	16	18		20
chr13	26120000	26960000	18	18	domain	20
chr13	26960000	28000000	18	18	domain	20
chr13	28000000	28800000	18	18	domain	20
chr13	28800000	29440000	18	18	domain	20
chr13	29440000	29720000	18	8		20
chr13	29720000	30120000	8	18	domain	20
chr13	30120000	31160000	18	18	domain	20
chr13	31160000	31840000	18	18	domain	20
chr13	31840000	32320000	18	18		20
chr13	32320000	32560000	18	18	boundary,domain	20
chr13	32560000	33760000	18	18		20
chr13	33760000	35200000	18	18	domain	20
chr13	35200000	35960000	18	18	domain	20
chr13	35960000	36280000	18	16	boundary,domain	20
chr13	36280000	37040000	16	18		20
chr13	37040000	37640000	18	18	domain	20
chr13	37640000	38840000	18	12		20
chr13	38840000	39680000	12	18	domain	20
chr13	39680000	40760000	18	18	domain	20
chr13	40760000	41080000	18	18	boundary,domain	20
chr13	41080000	41320000	18	17	boundary,domain	20
chr13	41320000	42280000	17	18	domain	20
chr13	42280000	43880000	18	18	domain	20
chr13	43880000	45000000	18	18	domain	20
chr13	45000000	45360000	18	18	boundary,domain	20
chr13	45360000	46400000	18	18		20
chr13	46400000	46440000	18	18	gap	20
chr13	46440000	48000000	18	18	domain	20
chr13	48000000	48960000	18	18		20
chr13	48960000	49280000	18	18	boundary,domain	20
chr13	49280000	49640000	18	18	boundary,domain	20
chr13	49640000	49960000	18	18		20
chr13	49960000	51120000	18	18		20
chr13	51120000	52200000	18	18		20
chr13	52200000	52600000	18	18	gap	20
chr13	52600000	55440000	18	13		20
chr13	55440000	55520000	13	5		20
chr13	55520000	56240000	5	13	boundary,domain	20
chr13	56240000	57120000	13	18		20
chr13	57120000	57160000	18	18	gap	20
chr13	57160000	58920000	18	18	domain	20
chr13	58920000	60440000	18	18	domain	20
chr13	60440000	62000000	18	17		20
chr13	62000000	63720000	17	18	domain	20
chr13	63720000	63840000	18	18	gap	20
chr13	63840000	65640000	18	18	domain	20
chr13	65640000	67280000	18	18	domain	20
chr13	67280000	70160000	18	18	domain	20
chr13	70160000	70200000	18	18	gap	20
chr13	70200000	71240000	18	18	domain	20
chr13	71240000	72720000	18	18	domain	20
chr13	72720000	73760000	18	18	domain	20
chr13	73760000	75280000	18	18	domain	20
chr13	75280000	75560000	18	17	boundary,domain	20
chr13	75560000	77000000	17	18		20
chr13	77000000	77600000	18	11	boundary,domain	20
chr13	77600000	78120000	11	18		20
chr13	78120000	79360000	18	17	domain	20
chr13	79360000	80960000	17	15	domain	20
chr13	80960000	81920000	15	18		20
chr13	81920000	83280000	18	18		20
chr13	83280000	84880000	18	18	domain	20
chr13	84880000	86200000	18	18	domain	20
chr13	86200000	86280000	18	18	gap	20
chr13	86280000	89080000	18	17	domain	20
chr13	89080000	91120000	17	15	domain	20
chr13	91120000	91320000	15	14		20
chr13	91320000	91800000	14	18	domain	20
chr13	91800000	92120000	18	18	boundary,domain	20
chr13	92120000	94400000	18	18	domain	20
chr13	94400000	95520000	18	18		20
chr13	95520000	95880000	18	10		20
chr13	95880000	97000000	10	18	domain	20
chr13	97000000	97840000	18	18	domain	20
chr13	97840000	99080000	18	18	boundary,domain	20
chr13	99080000	99440000	18	8	boundary,domain	20
chr13	99440000	100560000	8	18		20
chr13	100560000	101160000	18	18	domain	20
chr13	101160000	102560000	18	18	domain	20
chr13	102560000	102880000	18	18	boundary,domain	20
chr13	102880000	103840000	18	18	domain	20
chr13	103840000	106560000	18	18	domain	20
chr13	106560000	107160000	18	18	domain	20
chr13	107160000	108200000	18	18	domain	20
chr13	108200000	108920000	18	18	domain	20
chr13	108920000	110160000	18	18		20
chr13	110160000	110440000	18	15	boundary,domain	20
chr13	110440000	110560000	15	8		20
chr13	110560000	111680000	8	18	domain	20
chr13	111680000	111840000	18	18	gap	20
chr13	111840000	112280000	18	18		20
chr13	112280000	112320000	18	18	gap	20
chr13	112320000	113480000	18	12		20
chr13	113480000	113720000	12	18	domain	20
chr13	113720000	114240000	18	18	domain	20
chr13	114240000	114360000	18	18	domain	20
chr14	16000000	20120000	18	18	gap	20
chr14	20120000	21000000	18	13	domain	20
chr14	21000000	21600000	13	18		20
chr14	21600000	21960000	18	14		20
chr14	21960000	22520000	14	18	boundary,domain	20
chr14	22520000	22920000	18	18	boundary,domain	20
chr14	22920000	23080000	18	17	boundary,domain	20
chr14	23080000	23960000	17	18		20
chr14	23960000	24040000	18	18	gap	20
chr14	24040000	25400000	18	18		20
chr14	25400000	27760000	18	18	domain	20
chr14	27760000	27840000	18	18	gap	20
chr14	27840000	30560000	18	18		20
chr14	30560000	30880000	18	10		20
chr14	30880000	31400000	10	18	domain	20
chr14	31400000	32560000	18	18	domain	20
chr14	32560000	34360000	18	16	domain	20
chr14	34360000	34560000	16	18		20
chr14	34560000	35840000	18	18	domain	20
chr14	35840000	37200000	18	18	domain	20
chr14	37200000	37880000	18	18		20
chr14	37880000	39040000	18	18	domain	20
chr14	39040000	39440000	18	18	boundary,domain	20
chr14	39440000	40320000	18	18	domain	20
chr14	40320000	40360000	18	18	gap	20
chr14	40360000	41120000	18	18	domain	20
chr14	41120000	41200000	18	18	gap	20
chr14	41200000	44880000	18	18	domain	20
chr14	44880000	45280000	18	18	boundary,domain	20
chr14	45280000	49600000	18	18	domain	20
chr14	49600000	50560000	18	10	domain	20
chr14	50560000	50880000	10	17	boundary,domain	20
chr14	50880000	51240000	17	17	boundary,domain	20
chr14	51240000	51960000	17	11	domain	20
chr14	51960000	52280000	11	14		20
chr14	52280000	53360000	14	18	domain	20
chr14	53360000	54400000	18	18	domain	20
chr14	54400000	55040000	18	18		20
chr14	55040000	55440000	18	18	boundary,domain	20
chr14	55440000	56480000	18	18		20
chr14	56480000	57400000	18	17		20
chr14	57400000	58200000	17	18		20
chr14	58200000	59480000	18	18		20
chr14	59480000	60200000	18	16	domain	20
chr14	60200000	61280000	16	18	domain	20
chr14	61280000	61440000	18	7		20
chr14	61440000	61880000	7	18	domain	20
chr14	61880000	62160000	18	18	boundary,domain	20
chr14	62160000	63320000	18	18		20
chr14	63320000	64360000	18	18	domain	20
chr14	64360000	64800000	18	8	boundary,domain	20
chr14	64800000	65000000	8	18		20
chr14	65000000	66320000	18	10		20
chr14	66320000	66440000	10	4	boundary,domain	20
chr14	66440000	67360000	4	18		20
chr14	67360000	67600000	18	1		20
chr14	67600000	67800000	1	18		20
chr14	67800000	68880000	18	18	domain	20
chr14	68880000	69120000	18	18		20
chr14	69120000	69560000	18	18		20
chr14	69560000	69760000	18	18	boundary,domain	20
chr14	69760000	71040000	18	18		20
chr14	71040000	71800000	18	18	domain	20
chr14	71800000	73520000	18	18		20
chr14	73520000	73560000	18	18	gap	20
chr14	73560000	74840000	18	18	domain	20
chr14	74840000	75080000	18	18		20
chr14	75080000	75320000	18	7	domain	20
chr14	75320000	75600000	7	17	boundary,domain	20
chr14	75600000	75680000	17	11		20
chr14	75680000	76000000	11	15	boundary,domain	20
chr14	76000000	76800000	15	18		20
chr14	76800000	77120000	18	18	boundary,domain	20
chr14	77120000	77320000	18	14	boundary,domain	20
chr14	77320000	77800000	14	17	boundary,domain	20
chr14	77800000	78920000	17	18		20
chr14	78920000	80920000	18	18	domain	20
chr14	80920000	81200000	18	18	boundary,domain	20
chr14	81200000	81520000	18	18	boundary,domain	20
chr14	81520000	83280000	18	18		20
chr14	83280000	87920000	18	18	domain	20
chr14	87920000	88600000	18	18		20
chr14	88600000	88880000	18	16	boundary,domain	20
chr14	88880000	89960000	16	18	domain	20
chr14	89960000	90240000	18	18	boundary,domain	20
chr14	90240000	90840000	18	16		20
chr14	90840000	91320000	16	17	boundary,domain	20
chr14	91320000	91480000	17	18		20
chr14	91480000	92120000	18	18	domain	20
chr14	92120000	92800000	18	18		20
chr14	92800000	93200000	18	17	boundary,domain	20
chr14	93200000	94320000	17	12		20
chr14	94320000	94560000	12	17	boundary,domain	20
chr14	94560000	95560000	17	18	boundary,domain	20
chr14	95560000	96560000	18	18		20
chr14	96560000	99480000	18	18	boundary,domain	20
chr14	99480000	99640000	18	16	boundary,domain	20
chr14	99640000	99960000	16	18	boundary,domain	20
chr14	99960000	100240000	18	18	boundary,domain	20
chr14	100240000	101720000	18	18		20
chr14	101720000	102320000	18	18		20
chr14	102320000	103080000	18	18	boundary,domain	20
chr14	103080000	103520000	18	11	boundary,domain	20
chr14	103520000	103920000	11	10	boundary,domain	20
chr14	103920000	104720000	10	15		20
chr14	104720000	105560000	15	18		20
chr14	105560000	105760000	18	18	gap	20
chr14	105760000	106080000	18	18	domain	20
chr14	106080000	106160000	18	18	gap	20
chr14	106160000	106320000	18	18	domain	20
chr14	106320000	106360000	18	18	gap	20
chr14	106360000	106680000	18	18	domain	20
chr14	106680000	106920000	18	18	gap	20
chr15	17000000	20200000	18	18	gap	20
chr15	20200000	20440000	18	18	domain	20
chr15	20440000	22800000	18	18	gap	20
chr15	22800000	23120000	18	18	domain	20
chr15	23120000	23360000	18	18	gap	20
chr15	23360000	24080000	18	18	domain	20
chr15	24080000	24560000	18	18	gap	20
chr15	24560000	26880000	18	18	domain	20
chr15	26880000	28200000	18	18	domain	20
chr15	28200000	28840000	18	18	gap	20
chr15	28840000	30080000	18	18	domain	20
chr15	30080000	30840000	18	18	gap	20
chr15	30840000	31640000	18	18	domain	20
chr15	31640000	31720000	18	18	gap	20
chr15	31720000	32160000	18	18	domain	20
chr15	32160000	32640000	18	18	gap	20
chr15	32640000	34360000	18	18	domain	20
chr15	34360000	34600000	18	18	gap	20
chr15	34600000	37960000	18	18	domain	20
chr15	37960000	38440000	18	18	domain	20
chr15	38440000	38720000	18	18	boundary,domain	20
chr15	38720000	39800000	18	18	domain	20
chr15	39800000	40280000	18	13		20
chr15	40280000	40440000	13	18	boundary,domain	20
chr15	40440000	40880000	18	18	boundary,domain	20
chr15	40880000	41280000	18	14	boundary,domain	20
chr15	41280000	41400000	14	14	boundary,domain	20
chr15	41400000	41960000	14	17	domain	20
chr15	41960000	42160000	17	17	boundary,domain	20
chr15	42160000	42480000	17	15	domain	20
chr15	42480000	43560000	15	18	domain	20
chr15	43560000	43720000	18	18	gap	20
chr15	43720000	45040000	18	18	domain	20
chr15	45040000	45080000	18	18	gap	20
chr15	45080000	47160000	18	18	domain	20
chr15	47160000	48320000	18	18	domain	20
chr15	48320000	48840000	18	18	domain	20
chr15	48840000	49200000	18	9		20
chr15	49200000	50320000	9	18		20
chr15	50320000	50920000	18	18	domain	20
chr15	50920000	51600000	18	15		20
chr15	51600000	51800000	15	16	boundary,domain	20
chr15	51800000	52240000	16	18	boundary,domain	20
chr15	52240000	52760000	18	18	boundary,domain	20
chr15	52760000	53760000	18	18	domain	20
chr15	53760000	55200000	18	18	domain	20
chr15	55200000	56480000	18	18	boundary,domain	20
chr15	56480000	57320000	18	18	domain	20
chr15	57320000	57600000	18	18		20
chr15	57600000	58200000	18	18		20
chr15	58200000	58960000	18	18	domain	20
chr15	58960000	59680000	18	18		20
chr15	59680000	60360000	18	18	domain	20
chr15	60360000	61880000	18	18		20
chr15	61880000	62360000	18	11	domain	20
chr15	62360000	62760000	11	18	domain	20
chr15	62760000	63120000	18	17	boundary,domain	20
chr15	63120000	63400000	17	4		20
chr15	63400000	63600000	4	18		20
chr15	63600000	64120000	18	18	domain	20
chr15	64120000	65000000	18	13	domain	20
chr15	65000000	65320000	13	18	boundary,domain	20
chr15	65320000	66320000	18	16		20
chr15	66320000	66560000	16	17	boundary,domain	20
chr15	66560000	66880000	17	18	boundary,domain	20
chr15	66880000	67840000	18	18	domain	20
chr15	67840000	68240000	18	18	domain	20
chr15	68240000	69040000	18	18	domain	20
chr15	69040000	69440000	18	18	boundary,domain	20
chr15	69440000	70560000	18	18	domain	20
chr15	70560000	72640000	18	18		20
chr15	72640000	72680000	18	18	gap	20
chr15	72680000	74080000	18	18	domain	20
