chr	start_TSS	end_TSS	name	score	strand	Ensembl_ID	start_TAD	end_TAD	w_TAD	order_lower_TAD	order_upper_TAD	Fraction
chr1	19815282	19815283	RNF186	.	-	ENSG00000178828.7	19760000	19880000	12	4	23	0.460691666666667
chr1	19882394	19882395	OTUD3	.	+	ENSG00000169914.6	19880000	20200000	5	23	14	0.00748125
chr1	19923616	19923617	PLA2G2E	.	-	ENSG00000188784.4	19920000	20200000	3	2	14	0.0129178571428571
chr1	19980415	19980416	PLA2G2A	.	-	ENSG00000188257.11	19920000	20200000	3	2	14	0.215771428571429
chr1	20028178	20028179	PLA2G5	.	+	ENSG00000127472.11	19920000	20200000	3	2	14	0.38635
chr1	20119565	20119566	PLA2G2D	.	-	ENSG00000117215.15	19920000	20200000	3	2	14	0.287264285714286
chr1	20139325	20139326	PLA2G2F	.	+	ENSG00000158786.4	19920000	20200000	3	2	14	0.216696428571429
chr1	20177423	20177424	PLA2G2C	.	-	ENSG00000187980.6	19920000	20200000	3	2	14	0.0806285714285714
chr1	20186095	20186096	UBXN10	.	+	ENSG00000162543.6	19920000	20200000	3	2	14	0.0496607142857143
chr1	20290918	20290919	VWA5B1	.	+	ENSG00000158816.15	20200000	20520000	3	14	26	0.28411875
chr1	20486209	20486210	CAMK2N1	.	-	ENSG00000162545.6	20200000	20520000	3	14	26	0.10559375
chr1	20508150	20508151	MUL1	.	-	ENSG00000090432.7	20200000	20520000	3	14	26	0.037028125
chr1	20552572	20552573	FAM43B	.	+	ENSG00000183114.8	20520000	20640000	8	26	19	0.271433333333333
chr1	20589085	20589086	CDA	.	+	ENSG00000158825.6	20520000	20640000	8	26	19	0.424291666666667
chr1	20633457	20633458	PINK1	.	+	ENSG00000158828.8	20520000	20640000	8	26	19	0.054525
chr1	20661543	20661544	DDOST	.	-	ENSG00000244038.9	20520000	20680000	3	26	4	0.11535
chr1	20718016	20718017	KIF17	.	-	ENSG00000117245.12	20680000	21200000	3	4	11	0.0731096153846154
chr1	20732836	20732837	SH2D5	.	-	ENSG00000189410.12	20680000	21200000	3	4	11	0.101609615384615
chr1	20787322	20787323	HP1BP3	.	-	ENSG00000127483.19	20680000	21200000	3	4	11	0.206390384615385
chr1	21176887	21176888	EIF4G3	.	-	ENSG00000075151.20	20680000	21200000	3	4	11	0.0444461538461539
chr1	21345571	21345572	ECE1	.	-	ENSG00000117298.16	21200000	21400000	3	11	2	0.27214
chr1	21440127	21440128	NBPF3	.	+	ENSG00000142794.18	21400000	21680000	3	2	4	0.143310714285714
chr1	21509396	21509397	ALPL	.	+	ENSG00000162551.14	21400000	21680000	3	2	4	0.3907
chr1	21669362	21669363	RAP1GAP	.	-	ENSG00000076864.19	21400000	21680000	3	2	4	0.0379892857142857
chr1	21783605	21783606	USP48	.	-	ENSG00000090686.16	21680000	21960000	3	4	28	0.370021428571429
chr1	21812264	21812265	LDLRAD2	.	+	ENSG00000187942.12	21680000	21960000	3	4	28	0.472371428571429
chr1	21937309	21937310	HSPG2	.	-	ENSG00000142798.20	21680000	21960000	3	4	28	0.0810357142857143
chr1	21977021	21977022	CELA3B	.	+	ENSG00000219073.8	21960000	22000000	3	28	28	0.425525
chr1	22001656	22001657	CELA3A	.	+	ENSG00000142789.20	22000000	22400000	4	28	3	0.00413999999999998
chr1	22025510	22025511	CDC42	.	+	ENSG00000070831.17	22000000	22400000	4	28	3	0.063775
chr1	22143968	22143969	WNT4	.	-	ENSG00000162552.15	22000000	22400000	4	28	3	0.3599225
chr1	22428837	22428838	ZBTB40	.	+	ENSG00000184677.18	22000000	22440000	3	28	1	0.0253704545454546
chr1	22563488	22563489	EPHA8	.	+	ENSG00000070886.12	22440000	22640000	3	1	5	0.38256
chr1	22636627	22636628	C1QA	.	+	ENSG00000173372.17	22440000	22640000	3	1	5	0.016865
chr1	22643632	22643633	C1QC	.	+	ENSG00000159189.12	22640000	22960000	3	5	21	0.01135
chr1	22652761	22652762	C1QB	.	+	ENSG00000173369.16	22640000	22960000	3	5	21	0.039878125
chr1	22710838	22710839	EPHB2	.	+	ENSG00000133216.16	22640000	22960000	3	5	21	0.22136875
chr1	22965337	22965338	LACTBL1	.	-	ENSG00000215906.8	22960000	23280000	3	21	17	0.01668125
chr1	23015851	23015852	TEX46	.	-	ENSG00000227868.6	22960000	23280000	3	21	17	0.1745375
chr1	23019442	23019443	KDM1A	.	+	ENSG00000004487.16	22960000	23280000	3	21	17	0.18575625
chr1	23177807	23177808	LUZP1	.	-	ENSG00000169641.13	22960000	23280000	3	21	17	0.31935
chr1	23194728	23194729	HTR1D	.	-	ENSG00000179546.4	22960000	23280000	3	21	17	0.266471875
chr1	23344335	23344336	HNRNPR	.	-	ENSG00000125944.20	23280000	23480000	3	17	18	0.32168
chr1	23369835	23369836	ZNF436	.	-	ENSG00000125945.15	23280000	23480000	3	17	18	0.44918
chr1	23424747	23424748	TCEA3	.	-	ENSG00000204219.11	23280000	23480000	3	17	18	0.27626
chr1	23484567	23484568	ASAP3	.	-	ENSG00000088280.19	23480000	23560000	28	18	1	0.0571
chr1	23531232	23531233	E2F2	.	-	ENSG00000007968.7	23480000	23560000	28	18	1	0.3595875
chr1	23559500	23559501	ID3	.	-	ENSG00000117318.9	23480000	23560000	28	18	1	0.00623750000000001
chr1	23691741	23691742	RPL11	.	+	ENSG00000142676.14	23680000	23760000	5	8	24	0.1467625
chr1	23743154	23743155	ELOA	.	+	ENSG00000011007.12	23680000	23760000	5	8	24	0.210575
chr1	23778417	23778418	PITHD1	.	+	ENSG00000057757.10	23760000	24040000	7	24	21	0.065775
chr1	23791144	23791145	LYPLA2	.	+	ENSG00000011009.11	23760000	24040000	7	24	21	0.111228571428571
chr1	23800780	23800781	GALE	.	-	ENSG00000117308.15	23760000	24040000	7	24	21	0.145646428571429
chr1	23838619	23838620	HMGCL	.	-	ENSG00000117305.15	23760000	24040000	7	24	21	0.280785714285714
chr1	23868293	23868294	FUCA1	.	-	ENSG00000179163.11	23760000	24040000	7	24	21	0.386764285714286
chr1	23913361	23913362	CNR2	.	-	ENSG00000188822.8	23760000	24040000	7	24	21	0.452278571428571
chr1	23956838	23956839	PNRC2	.	+	ENSG00000189266.13	23760000	24040000	7	24	21	0.297007142857143
chr1	23980926	23980927	SRSF10	.	-	ENSG00000188529.15	23760000	24040000	7	24	21	0.210975
chr1	24112134	24112135	MYOM3	.	-	ENSG00000142661.19	23760000	24120000	6	24	1	0.0218472222222222
chr1	24143139	24143140	IL22RA1	.	-	ENSG00000142677.4	23760000	24160000	5	24	1	0.04215
chr1	24187958	24187959	IFNLR1	.	-	ENSG00000185436.12	23680000	24200000	3	8	2	0.0231557692307692
chr1	24319321	24319322	GRHL3	.	+	ENSG00000158055.15	24200000	24400000	3	2	16	0.403395
chr1	24415801	24415802	NIPAL3	.	+	ENSG00000001461.17	24400000	24640000	3	16	13	0.0658375
chr1	24416933	24416934	STPG1	.	-	ENSG00000001460.18	24400000	24640000	3	16	13	0.0705583333333333
chr1	24502350	24502351	RCAN3	.	+	ENSG00000117602.12	24400000	24640000	3	16	13	0.426458333333333
chr1	24556086	24556087	NCMAP	.	+	ENSG00000184454.7	24400000	24640000	3	16	13	0.349641666666667
chr1	24631715	24631716	SRRM1	.	+	ENSG00000133226.17	24400000	24640000	3	16	13	0.0345208333333333
chr1	24745381	24745382	CLIC4	.	+	ENSG00000169504.15	24640000	24840000	3	13	7	0.473095
chr1	24965120	24965121	RUNX3	.	-	ENSG00000020633.18	24840000	25280000	3	7	28	0.284365909090909
chr1	25232501	25232502	SYF2	.	-	ENSG00000117614.10	24840000	25280000	3	7	28	0.10795
chr1	25272392	25272393	RHD	.	+	ENSG00000187010.21	24840000	25280000	3	7	28	0.0172909090909091
chr1	25338212	25338213	RSRP1	.	-	ENSG00000117616.18	25280000	25400000	3	28	28	0.485108333333333
chr1	25338316	25338317	TMEM50A	.	+	ENSG00000183726.11	25280000	25400000	3	28	28	0.485966666666667
chr1	25430191	25430192	RHCE	.	-	ENSG00000188672.18	25400000	25800000	3	28	3	0.07548
chr1	25430857	25430858	MACO1	.	+	ENSG00000204178.11	25400000	25800000	3	28	3	0.0771425
chr1	25543605	25543606	LDLRAP1	.	+	ENSG00000157978.12	25400000	25800000	3	28	3	0.3590125
chr1	25617467	25617468	MAN1C1	.	+	ENSG00000117643.14	25400000	25800000	3	28	3	0.4563325
chr1	25800175	25800176	SELENON	.	+	ENSG00000162430.17	25800000	26040000	3	3	8	0.00072916666666667
chr1	25811469	25811470	AL020996.2	.	+	ENSG00000255054.3	25800000	26040000	3	3	8	0.0477875
chr1	25818639	25818640	MTFR1L	.	+	ENSG00000117640.18	25800000	26040000	3	3	8	0.0776625
chr1	25859457	25859458	AUNIP	.	-	ENSG00000127423.10	25840000	26000000	6	5	5	0.1216125
chr1	25871252	25871253	PAQR7	.	-	ENSG00000182749.5	25840000	26000000	6	5	5	0.19533125
chr1	25906990	25906991	STMN1	.	-	ENSG00000117632.23	25840000	26000000	6	5	5	0.41869375
chr1	25998116	25998117	PAFAH2	.	-	ENSG00000158006.14	25840000	26000000	6	5	5	0.01176875
chr1	26019883	26019884	EXTL1	.	+	ENSG00000158008.10	26000000	26440000	9	5	4	0.0451886363636364
chr1	26046117	26046118	SLC30A2	.	-	ENSG00000158014.15	26040000	26160000	12	8	5	0.0509833333333333
chr1	26068435	26068436	TRIM63	.	-	ENSG00000158022.6	26040000	26160000	12	8	5	0.236966666666667
chr1	26111164	26111165	PDIK1L	.	+	ENSG00000175087.10	26040000	26160000	12	8	5	0.406966666666667
chr1	26159078	26159079	FAM110D	.	+	ENSG00000197245.6	26040000	26160000	12	8	5	0.00768333333333332
chr1	26168580	26168581	C1orf232	.	-	ENSG00000282872.1	26160000	26440000	12	5	4	0.0306464285714286
chr1	26169907	26169908	ZNF593	.	+	ENSG00000142684.9	26160000	26440000	12	5	4	0.0353821428571429
chr1	26171830	26171831	AL391650.1	.	-	ENSG00000236782.7	26160000	26440000	12	5	4	0.0422535714285714
chr1	26177483	26177484	CNKSR1	.	+	ENSG00000142675.18	26160000	26440000	12	5	4	0.0624392857142857
chr1	26190560	26190561	CATSPER4	.	+	ENSG00000188782.8	26160000	26440000	12	5	4	0.109142857142857
chr1	26234199	26234200	CEP85	.	+	ENSG00000130695.15	26160000	26440000	12	5	4	0.264996428571429
chr1	26280085	26280086	SH3BGRL3	.	+	ENSG00000142669.15	26160000	26440000	12	5	4	0.428875
chr1	26317957	26317958	CD52	.	+	ENSG00000169442.9	26160000	26440000	12	5	4	0.435867857142857
chr1	26318362	26318363	UBXN11	.	-	ENSG00000158062.20	26160000	26440000	12	5	4	0.434417857142857
chr1	26360079	26360080	CRYBG2	.	-	ENSG00000176092.15	26160000	26440000	12	5	4	0.285428571428571
chr1	26374521	26374522	ZNF683	.	-	ENSG00000176083.17	26160000	26440000	12	5	4	0.23385
chr1	26410816	26410817	LIN28A	.	+	ENSG00000131914.11	26160000	26440000	12	5	4	0.104228571428571
chr1	26432281	26432282	DHDDS	.	+	ENSG00000117682.17	26160000	26440000	12	5	4	0.0275678571428571
chr1	26472439	26472440	HMGN2	.	+	ENSG00000198830.11	26160000	26480000	13	5	20	0.023628125
chr1	26529760	26529761	RPS6KA1	.	+	ENSG00000117676.14	26480000	26920000	4	20	28	0.113090909090909
chr1	26693235	26693236	ARID1A	.	+	ENSG00000117713.20	26440000	26800000	3	4	1	0.296569444444444
chr1	26787471	26787472	PIGV	.	+	ENSG00000060642.10	26440000	26800000	3	4	1	0.0348027777777778
chr1	26826687	26826688	ZDHHC18	.	+	ENSG00000204160.12	26800000	26920000	3	1	28	0.222391666666667
chr1	26863148	26863149	SFN	.	+	ENSG00000175793.12	26800000	26920000	3	1	28	0.473766666666667
chr1	26890282	26890283	GPN2	.	-	ENSG00000142751.15	26800000	26920000	3	1	28	0.247641666666667
chr1	26900237	26900238	NUDC	.	+	ENSG00000090273.14	26800000	26920000	3	1	28	0.164691666666667
chr1	26900466	26900467	GPATCH3	.	-	ENSG00000198746.13	26800000	26920000	3	1	28	0.162775
chr1	26913974	26913975	NR0B2	.	-	ENSG00000131910.5	26800000	26920000	3	1	28	0.0502083333333334
chr1	26960467	26960468	KDF1	.	-	ENSG00000175707.9	26920000	27280000	3	28	20	0.112411111111111
chr1	26993691	26993692	TRNP1	.	+	ENSG00000253368.4	26920000	27280000	3	28	20	0.204697222222222
chr1	27012849	27012850	TENT5B	.	-	ENSG00000158246.8	26920000	27280000	3	28	20	0.257916666666667
chr1	27166980	27166981	SLC9A1	.	-	ENSG00000090020.11	26920000	27280000	3	28	20	0.313941666666667
chr1	27234631	27234632	WDTC1	.	+	ENSG00000142784.16	26920000	27280000	3	28	20	0.126025
chr1	27322144	27322145	TMEM222	.	+	ENSG00000186501.14	27320000	27400000	4	4	17	0.0268
chr1	27342019	27342020	SYTL1	.	+	ENSG00000142765.18	27320000	27400000	4	4	17	0.2752375
chr1	27366960	27366961	MAP3K6	.	-	ENSG00000142733.17	27320000	27400000	4	4	17	0.4129875
chr1	27374823	27374824	FCN3	.	-	ENSG00000142748.12	27320000	27400000	4	4	17	0.3147
chr1	27383332	27383333	CD164L2	.	-	ENSG00000174950.11	27320000	27400000	4	4	17	0.2083375
chr1	27392621	27392622	GPR3	.	+	ENSG00000181773.7	27320000	27400000	4	4	17	0.0922375
chr1	27490166	27490167	WASF2	.	-	ENSG00000158195.11	27400000	27680000	4	17	8	0.322025
chr1	27604430	27604431	AHDC1	.	-	ENSG00000126705.15	27400000	27680000	4	17	8	0.269889285714286
chr1	27635184	27635185	FGR	.	-	ENSG00000000938.13	27400000	27680000	4	17	8	0.160053571428571
chr1	27672197	27672198	IFI6	.	-	ENSG00000126709.15	27400000	27680000	4	17	8	0.0278642857142857
chr1	27725978	27725979	FAM76A	.	+	ENSG00000009780.15	27720000	27800000	22	3	8	0.074725
chr1	27773218	27773219	STX12	.	+	ENSG00000117758.14	27760000	28000000	12	11	5	0.055075
chr1	27830781	27830782	PPP1R8	.	+	ENSG00000117751.18	27800000	28000000	13	8	5	0.153905
chr1	27872542	27872543	THEMIS2	.	+	ENSG00000130775.16	27800000	28000000	13	8	5	0.36271
chr1	27914745	27914746	RPA2	.	-	ENSG00000117748.10	27800000	28000000	13	8	5	0.42627
chr1	27934999	27935000	SMPDL3B	.	+	ENSG00000130768.15	27800000	28000000	13	8	5	0.325005
chr1	27959972	27959973	XKR8	.	+	ENSG00000158156.8	27800000	28000000	13	8	5	0.20014
chr1	28088636	28088637	EYA3	.	-	ENSG00000158161.16	28080000	28240000	18	7	28	0.05398125
chr1	28193935	28193936	PTAFR	.	-	ENSG00000169403.12	28080000	28240000	18	7	28	0.2879
chr1	28233028	28233029	DNAJC8	.	-	ENSG00000126698.11	28080000	28240000	18	7	28	0.04356875
chr1	28236108	28236109	ATP5IF1	.	+	ENSG00000130770.18	28080000	28240000	18	7	28	0.024325
chr1	28259517	28259518	SESN2	.	+	ENSG00000130766.5	28240000	28480000	15	28	2	0.0813208333333333
chr1	28329001	28329002	MED18	.	+	ENSG00000130772.14	28240000	28480000	15	28	2	0.3708375
chr1	28369581	28369582	PHACTR4	.	+	ENSG00000204138.13	28240000	28480000	15	28	2	0.460079166666667
chr1	28505942	28505943	RCC1	.	+	ENSG00000180198.16	28480000	29240000	15	2	28	0.0341342105263158
chr1	28553084	28553085	TRNAU1AP	.	+	ENSG00000180098.9	28480000	29240000	15	2	28	0.0961631578947368
chr1	28592199	28592200	RAB42	.	+	ENSG00000188060.7	28240000	28640000	3	28	19	0.1195025
chr1	28643084	28643085	TAF12	.	-	ENSG00000120656.11	28640000	28760000	10	19	11	0.0257083333333333
chr1	28668731	28668732	GMEB1	.	+	ENSG00000162419.12	28640000	28760000	10	19	11	0.239425
chr1	28736620	28736621	YTHDF2	.	+	ENSG00000198492.16	28640000	28760000	10	19	11	0.194833333333333
chr1	28812141	28812142	OPRD1	.	+	ENSG00000116329.11	28760000	28880000	18	11	8	0.434508333333333
chr1	28887090	28887091	EPB41	.	+	ENSG00000159023.21	28880000	29240000	3	8	28	0.0196944444444445
chr1	29123902	29123903	TMEM200B	.	-	ENSG00000253304.2	28880000	29240000	3	8	28	0.322491666666667
chr1	29181899	29181900	SRSF4	.	-	ENSG00000116350.17	28880000	29240000	3	8	28	0.161388888888889
chr1	29230941	29230942	MECR	.	-	ENSG00000116353.16	28880000	29240000	3	8	28	0.0251611111111111
chr1	29236515	29236516	PTPRU	.	+	ENSG00000060656.20	28880000	29240000	3	8	28	0.00968055555555558
chr1	30723584	30723585	MATN1	.	-	ENSG00000162510.6	30720000	30920000	3	28	24	0.017925
chr1	30757773	30757774	LAPTM5	.	-	ENSG00000162511.8	30720000	30920000	3	28	24	0.18887
chr1	30908757	30908758	SDC3	.	-	ENSG00000162512.16	30720000	30920000	3	28	24	0.05621
chr1	31065990	31065991	PUM1	.	-	ENSG00000134644.15	30920000	31080000	11	24	1	0.08755625
chr1	31239886	31239887	NKAIN1	.	-	ENSG00000084628.10	31160000	31360000	3	23	16	0.399435
chr1	31296787	31296788	SNRNP40	.	-	ENSG00000060688.13	31160000	31360000	3	23	16	0.31606
chr1	31296981	31296982	ZCCHC17	.	+	ENSG00000121766.15	31160000	31360000	3	23	16	0.315095
chr1	31376849	31376850	FABP3	.	-	ENSG00000121769.8	31360000	31560000	3	16	24	0.08425
chr1	31409564	31409565	SERINC2	.	+	ENSG00000168528.12	31400000	31560000	11	3	24	0.059775
chr1	31576484	31576485	TINAGL1	.	+	ENSG00000142910.16	31560000	31640000	5	24	18	0.20605
chr1	31617685	31617686	HCRTR1	.	+	ENSG00000121764.11	31560000	31640000	5	24	18	0.2789375
chr1	31644895	31644896	PEF1	.	-	ENSG00000162517.13	31640000	31800000	12	18	3	0.0306
chr1	31704318	31704319	COL16A1	.	-	ENSG00000084636.18	31640000	31800000	12	18	3	0.40199375
chr1	31764892	31764893	ADGRB2	.	-	ENSG00000121753.12	31640000	31800000	12	18	3	0.21941875
chr1	31816050	31816051	SPOCD1	.	-	ENSG00000134668.12	31800000	32000000	3	3	2	0.080255
chr1	31944855	31944856	PTP4A2	.	-	ENSG00000184007.21	31800000	32000000	3	3	2	0.27572
chr1	32013867	32013868	KHDRBS1	.	+	ENSG00000121774.18	32000000	32200000	3	2	2	0.069335
chr1	32072030	32072031	TMEM39B	.	+	ENSG00000121775.18	31800000	32080000	12	3	24	0.0284642857142857
chr1	32108055	32108056	KPNA6	.	+	ENSG00000025800.14	32080000	32160000	10	24	3	0.3506875
chr1	32179674	32179675	TXLNA	.	+	ENSG00000084652.16	32160000	32360000	11	3	8	0.09837
chr1	32200385	32200386	CCDC28B	.	+	ENSG00000160050.14	32200000	32400000	3	2	20	0.00192500000000001
chr1	32205660	32205661	IQCC	.	+	ENSG00000160051.11	32200000	32400000	3	2	20	0.0283
chr1	32209093	32209094	DCDC2B	.	+	ENSG00000222046.2	32200000	32400000	3	2	20	0.045465
chr1	32221927	32221928	EIF3I	.	+	ENSG00000084623.11	32200000	32400000	3	2	20	0.109635
chr1	32222358	32222359	TMEM234	.	-	ENSG00000160055.19	32200000	32400000	3	2	20	0.111795
chr1	32247221	32247222	FAM167B	.	+	ENSG00000183615.6	32200000	32400000	3	2	20	0.236105
chr1	32251238	32251239	LCK	.	+	ENSG00000182866.17	32200000	32400000	3	2	20	0.25619
chr1	32292082	32292083	HDAC1	.	+	ENSG00000116478.12	32160000	32360000	11	3	8	0.33959
chr1	32336232	32336233	MARCKSL1	.	-	ENSG00000175130.7	32160000	32360000	11	3	8	0.118835
chr1	32351520	32351521	TSSK3	.	+	ENSG00000162526.7	32160000	32360000	11	3	8	0.0424
chr1	32364277	32364278	FAM229A	.	-	ENSG00000225828.1	32360000	32680000	18	8	2	0.01336875
chr1	32394730	32394731	BSDC1	.	-	ENSG00000160058.18	32200000	32400000	3	2	20	0.026345
chr1	32465056	32465057	AL033529.1	.	+	ENSG00000254553.1	32400000	32680000	3	20	2	0.232342857142857
chr1	32465071	32465072	ZBTB8B	.	+	ENSG00000273274.2	32400000	32680000	3	20	2	0.232396428571429
chr1	32539426	32539427	ZBTB8A	.	+	ENSG00000160062.15	32400000	32680000	3	20	2	0.49795
chr1	32650902	32650903	ZBTB8OS	.	-	ENSG00000176261.15	32400000	32680000	3	20	2	0.103917857142857
chr1	32651141	32651142	RBBP4	.	+	ENSG00000162521.19	32400000	32680000	3	20	2	0.103067857142857
chr1	32703595	32703596	SYNC	.	-	ENSG00000162520.15	32680000	32880000	3	2	21	0.11798
chr1	32741829	32741830	KIAA1522	.	+	ENSG00000162522.11	32680000	32880000	3	2	21	0.309145
chr1	32816766	32816767	S100PBP	.	+	ENSG00000116497.18	32400000	32840000	5	20	2	0.0528045454545454
chr1	32818152	32818153	YARS1	.	-	ENSG00000134684.10	32400000	32840000	5	20	2	0.0496522727272727
chr1	32872481	32872482	FNDC5	.	-	ENSG00000160097.18	32680000	32880000	3	2	21	0.03759
chr1	32885993	32885994	HPCA	.	+	ENSG00000121905.10	32880000	33120000	3	21	28	0.0249708333333333
chr1	32901437	32901438	TMEM54	.	-	ENSG00000121900.19	32400000	32920000	21	20	5	0.0356961538461538
chr1	32964684	32964685	RNF19B	.	-	ENSG00000116514.16	32920000	33120000	21	5	28	0.223425
chr1	33080995	33080996	AK2	.	-	ENSG00000004455.17	32920000	33120000	21	5	28	0.19502
chr1	33081103	33081104	AZIN2	.	+	ENSG00000142920.17	32920000	33120000	21	5	28	0.194485
chr1	33182058	33182059	TRIM62	.	-	ENSG00000116525.14	33120000	33480000	3	28	20	0.172386111111111
chr1	33256491	33256492	ZNF362	.	+	ENSG00000160094.15	33120000	33480000	3	28	20	0.379141666666667
chr1	33321097	33321098	A3GALT2	.	-	ENSG00000184389.9	33120000	33480000	3	28	20	0.441394444444444
chr1	33431051	33431052	PHC2	.	-	ENSG00000134686.18	33120000	33480000	3	28	20	0.135966666666667
chr1	33472644	33472645	ZSCAN20	.	+	ENSG00000121903.14	33120000	33480000	3	28	20	0.0204333333333334
chr1	33860474	33860475	HMGB4	.	+	ENSG00000176256.10	33640000	34160000	3	16	4	0.423988461538462
chr1	34165841	34165842	CSMD2	.	-	ENSG00000121904.17	34160000	34400000	3	4	1	0.0243416666666667
chr1	34166882	34166883	C1orf94	.	+	ENSG00000142698.15	34160000	34400000	3	4	1	0.028675
chr1	34755046	34755047	GJB5	.	+	ENSG00000189280.3	34400000	34760000	3	1	21	0.0137611111111111
chr1	34759739	34759740	GJB4	.	+	ENSG00000189433.7	34400000	34760000	3	1	21	0.000724999999999976
chr1	34781213	34781214	GJB3	.	+	ENSG00000188910.8	33480000	34800000	19	20	2	0.0142325757575758
chr1	34792998	34792999	GJA4	.	+	ENSG00000187513.9	33480000	34800000	19	20	2	0.00530454545454545
chr1	34859754	34859755	SMIM12	.	-	ENSG00000163866.9	34840000	35320000	26	6	2	0.04115625
chr1	34929649	34929650	DLGAP3	.	-	ENSG00000116544.12	34880000	35400000	3	2	3	0.0954807692307693
chr1	34985312	34985313	AC114490.3	.	-	ENSG00000284773.1	34880000	35400000	3	2	3	0.202525
chr1	34985352	34985353	TMEM35B	.	-	ENSG00000243749.1	34880000	35400000	3	2	3	0.202601923076923
chr1	35031740	35031741	AC114490.2	.	-	ENSG00000271741.1	34880000	35400000	3	2	3	0.291809615384615
chr1	35031944	35031945	ZMYM6	.	-	ENSG00000163867.17	34880000	35400000	3	2	3	0.292201923076923
chr1	35032171	35032172	ZMYM1	.	+	ENSG00000197056.11	34880000	35400000	3	2	3	0.292636538461538
chr1	35193144	35193145	SFPQ	.	-	ENSG00000116560.11	34840000	35320000	26	6	2	0.26428125
chr1	35268708	35268709	ZMYM4	.	+	ENSG00000146463.12	34840000	35320000	26	6	2	0.106858333333333
chr1	35557472	35557473	NCDN	.	+	ENSG00000020129.16	35400000	35800000	3	3	3	0.39368
chr1	35557949	35557950	KIAA0319L	.	-	ENSG00000142687.18	35400000	35800000	3	3	3	0.394875
chr1	35573313	35573314	TFAP2E	.	+	ENSG00000116819.8	35400000	35800000	3	3	3	0.4332825
chr1	35641525	35641526	PSMB2	.	-	ENSG00000126067.12	35400000	35800000	3	3	3	0.396185
chr1	35718893	35718894	C1orf216	.	-	ENSG00000142686.8	35400000	35800000	3	3	3	0.202765
chr1	35769977	35769978	CLSPN	.	-	ENSG00000092853.14	35400000	35800000	3	3	3	0.075055
chr1	35808015	35808016	AGO4	.	+	ENSG00000134698.11	35800000	36080000	3	3	28	0.028625
chr1	35869807	35869808	AGO1	.	+	ENSG00000092847.12	35840000	36080000	4	13	28	0.124195833333333
chr1	35930717	35930718	AGO3	.	+	ENSG00000126070.20	35840000	36080000	4	13	28	0.3779875
chr1	36084093	36084094	TEKT2	.	+	ENSG00000092850.12	36080000	36320000	3	28	1	0.0170541666666666
chr1	36088891	36088892	ADPRHL2	.	+	ENSG00000116863.11	36080000	36320000	3	28	1	0.0370458333333333
chr1	36125221	36125222	COL8A2	.	-	ENSG00000171812.13	36080000	36320000	3	28	1	0.188425
chr1	36155578	36155579	MAP7D1	.	+	ENSG00000116871.15	36080000	36320000	3	28	1	0.314908333333333
chr1	36156052	36156053	TRAPPC3	.	-	ENSG00000054116.12	36080000	36320000	3	28	1	0.3168875
chr1	36224431	36224432	THRAP3	.	+	ENSG00000054118.15	36080000	36320000	3	28	1	0.398204166666667
chr1	36306367	36306368	SH3D21	.	+	ENSG00000214193.11	36080000	36320000	3	28	1	0.0568041666666667
chr1	36324153	36324154	EVA1B	.	-	ENSG00000142694.6	36320000	36480000	3	1	28	0.0259625
chr1	36385895	36385896	STK40	.	-	ENSG00000196182.10	36320000	36480000	3	1	28	0.41185
chr1	36397907	36397908	LSM10	.	-	ENSG00000181817.6	36320000	36480000	3	1	28	0.486925
chr1	36450450	36450451	OSCP1	.	-	ENSG00000116885.18	36320000	36480000	3	1	28	0.18468125
